0, 0.1118137, -0.194676, 0.3239255, 0.1316714, -0.04461353, 0.003654014, 0.9902823, -0.1373865, -0.6156737, 0.3902032, 0.06642903, -0.1233779, 0.05620146, 0.9885375, 0.382109, -0.631388, 0.4526821, 0.04710034, 0.04807698, -0.03071144, 0.9972597;
0.0233716, 0.1101334, -0.1995314, 0.3283826, 0.1367251, -0.04546054, 0.003592973, 0.9895589, -0.136969, -0.6193762, 0.3909534, 0.06731068, -0.1200558, 0.05253694, 0.9890884, 0.3775948, -0.6396179, 0.4524522, 0.05878625, 0.04386071, -0.03062887, 0.9968361;
0.0349775, 0.1069912, -0.2092666, 0.3371702, 0.1483616, -0.04618901, 0.003335573, 0.9878484, -0.1364269, -0.6267502, 0.3925207, 0.07175904, -0.1123091, 0.04698661, 0.9899644, 0.3685379, -0.6553, 0.4515654, 0.08029635, 0.03288491, -0.03156622, 0.9957283;
0.0499222, 0.1055816, -0.2145672, 0.3410375, 0.1548278, -0.04532066, 0.003045269, 0.9868967, -0.1359442, -0.6297383, 0.3934302, 0.07352261, -0.1066148, 0.04693265, 0.9904671, 0.3638427, -0.6617687, 0.4512388, 0.08547853, 0.02621809, -0.03114768, 0.9955078;
0.0636833, 0.1041787, -0.2197847, 0.3448847, 0.1606953, -0.04455845, 0.003023481, 0.9859931, -0.1358176, -0.6325772, 0.3943418, 0.07488571, -0.1027176, 0.04801305, 0.990725, 0.3593495, -0.6678427, 0.4507802, 0.08994464, 0.02129624, -0.03015913, 0.9952622;
0.0770842, 0.1026759, -0.2249963, 0.348626, 0.1659798, -0.04366889, 0.002561138, 0.9851584, -0.1359602, -0.6353944, 0.3952287, 0.07554395, -0.101034, 0.04874321, 0.9908125, 0.3551055, -0.6731034, 0.4504803, 0.09355741, 0.01803195, -0.02809145, 0.9950541;
0.0906071, 0.1012266, -0.2301931, 0.3521925, 0.1712847, -0.04337573, 0.002243919, 0.9842637, -0.1362482, -0.6381095, 0.3961434, 0.07570932, -0.1008006, 0.04981009, 0.9907706, 0.3508752, -0.6786437, 0.4501109, 0.09749594, 0.0143093, -0.02713118, 0.9947631;
0.1016442, 0.09962095, -0.2353467, 0.3554162, 0.1769499, -0.04322278, 0.002172388, 0.9832679, -0.1366924, -0.6407666, 0.3971158, 0.0765804, -0.1012558, 0.05069993, 0.990612, 0.347013, -0.6827769, 0.4499992, 0.09820926, 0.009219959, -0.02592792, 0.9947852;
0.116601, 0.09810664, -0.2404974, 0.3584833, 0.1822448, -0.04346409, 0.002364709, 0.9822893, -0.1372034, -0.6434689, 0.3980587, 0.07786577, -0.1004122, 0.04985342, 0.9906407, 0.3431879, -0.687303, 0.4497783, 0.1012307, 0.0031297, -0.02327246, 0.9945858;
0.1281899, 0.09659144, -0.2455876, 0.3614456, 0.1874101, -0.043876, 0.002595145, 0.9812979, -0.1378513, -0.6461263, 0.3989734, 0.07806779, -0.09986037, 0.04686768, 0.9908263, 0.3394963, -0.6917571, 0.4494888, 0.1042123, -0.002334125, -0.01895548, 0.9943718;
0.1393688, 0.09493658, -0.2505774, 0.3644159, 0.192833, -0.04421853, 0.002499783, 0.9802316, -0.1385694, -0.6487554, 0.3997847, 0.0775167, -0.09982653, 0.04221579, 0.9910821, 0.3361901, -0.6959027, 0.4491806, 0.1062016, -0.006974576, -0.01343533, 0.9942294;
0.1513205, 0.09342986, -0.2555612, 0.3668993, 0.1984868, -0.04469881, 0.00257319, 0.9790804, -0.1393163, -0.6513969, 0.4005289, 0.07756165, -0.1003834, 0.03796736, 0.9911941, 0.3332153, -0.6999643, 0.4488796, 0.1081577, -0.009212296, -0.008764346, 0.9940525;
0.1632452, 0.09202136, -0.2604378, 0.369045, 0.203704, -0.04522816, 0.002773679, 0.9779834, -0.1401314, -0.6540844, 0.40119, 0.07872526, -0.1011086, 0.03607317, 0.9910994, 0.3307, -0.7039281, 0.4484882, 0.1102568, -0.009020695, -0.006295532, 0.9938422;
0.1758654, 0.09051, -0.2651493, 0.3716494, 0.2085532, -0.04526483, 0.002506416, 0.9769598, -0.1410539, -0.6568548, 0.4016907, 0.07986267, -0.101516, 0.03669857, 0.9909438, 0.3283438, -0.7079133, 0.4480918, 0.1128649, -0.008504827, -0.006487221, 0.9935527;
0.1891249, 0.08921034, -0.2694733, 0.373742, 0.2121986, -0.04551101, 0.002383077, 0.9761633, -0.1420136, -0.6597235, 0.4020586, 0.08144599, -0.1021251, 0.03832062, 0.9906909, 0.3262127, -0.7118582, 0.4475734, 0.1155756, -0.007604414, -0.008832315, 0.9932303;
0.201049, 0.08779163, -0.2732401, 0.3760402, 0.2143245, -0.04560833, 0.001949865, 0.9756952, -0.1429608, -0.6625757, 0.4022579, 0.08375455, -0.1024307, 0.04021348, 0.9903919, 0.3244366, -0.7157384, 0.44701, 0.1178768, -0.006835265, -0.01210789, 0.9929309;
0.2141772, 0.08660568, -0.2769399, 0.3778657, 0.2165013, -0.04566556, 0.00183363, 0.975212, -0.1438877, -0.6654128, 0.4023907, 0.08605758, -0.1023026, 0.04088579, 0.9901801, 0.3224867, -0.7196681, 0.4464804, 0.1201501, -0.006848734, -0.01359421, 0.992639;
0.2266827, 0.08547944, -0.2804649, 0.3794436, 0.2187915, -0.04589243, 0.001554039, 0.9746906, -0.1448696, -0.6681009, 0.4022009, 0.08910768, -0.1025942, 0.03858081, 0.9899726, 0.3211431, -0.7233703, 0.4459259, 0.1216417, -0.005356456, -0.01474103, 0.9924502;
0.239481, 0.0841538, -0.2838373, 0.3812196, 0.2212703, -0.04599588, 0.0007059574, 0.9741269, -0.1459055, -0.670549, 0.4017424, 0.09168853, -0.1031295, 0.03309261, 0.9898801, 0.3199655, -0.7268443, 0.4454536, 0.1222633, -0.003175781, -0.01656347, 0.9923544;
0.251482, 0.08326869, -0.2864993, 0.3822948, 0.2229036, -0.04556776, -0.0003250565, 0.9737749, -0.1469563, -0.6728244, 0.4012839, 0.09339165, -0.1037291, 0.02824631, 0.9898083, 0.3189046, -0.7301589, 0.4450026, 0.1224258, -0.0005917618, -0.01921629, 0.9922915;
0.2637464, 0.08221662, -0.2890299, 0.3837489, 0.2243028, -0.04500603, -0.001336987, 0.9734788, -0.1480542, -0.6748799, 0.4006523, 0.09499837, -0.1047165, 0.02553499, 0.989625, 0.3177029, -0.7334936, 0.4444934, 0.1245224, 0.001471529, -0.02092205, 0.9919951;
0.2769037, 0.08143768, -0.2909617, 0.3846085, 0.2250996, -0.04439441, -0.002502107, 0.9733206, -0.1492556, -0.6767263, 0.3997235, 0.09588037, -0.105375, 0.02828429, 0.9893953, 0.3166002, -0.7366108, 0.444061, 0.1286985, 0.001918773, -0.02142279, 0.9914505;
0.2896538, 0.08066708, -0.292731, 0.3854047, 0.2251973, -0.04374113, -0.003590229, 0.9733242, -0.1506152, -0.6786287, 0.3986562, 0.09652056, -0.1058931, 0.03449677, 0.9890806, 0.3154549, -0.7396106, 0.4435003, 0.1333495, 0.0016926, -0.02039875, 0.9908577;
0.3014567, 0.08001673, -0.2938844, 0.3858492, 0.2244004, -0.0430772, -0.004541347, 0.9735339, -0.1521014, -0.6806362, 0.3974726, 0.09760503, -0.1066939, 0.04244369, 0.988579, 0.31439, -0.7422284, 0.4429587, 0.1373702, 0.001816319, -0.01793745, 0.9903557;
0.3139394, 0.07913743, -0.2950279, 0.386613, 0.2239926, -0.04214537, -0.005447758, 0.9736639, -0.1536621, -0.6827634, 0.3962077, 0.09927801, -0.1074789, 0.04916811, 0.9880155, 0.3133602, -0.7445852, 0.4423975, 0.1403689, 0.002777717, -0.01549182, 0.9899743;
0.3273806, 0.07854081, -0.2956585, 0.3868343, 0.2229214, -0.04092662, -0.006400682, 0.9739559, -0.1551229, -0.6849737, 0.3951123, 0.1022176, -0.1072966, 0.05168592, 0.987607, 0.3123598, -0.7466166, 0.4420421, 0.1424848, 0.004744433, -0.01352283, 0.9896932;
0.3393162, 0.07802864, -0.2958001, 0.3867397, 0.2220079, -0.03939667, -0.00698909, 0.9742236, -0.1564878, -0.6872702, 0.3940887, 0.1056863, -0.1064924, 0.0506878, 0.9873806, 0.3114841, -0.74797, 0.4418691, 0.1428965, 0.008811044, -0.0123991, 0.9896207;
0.3518566, 0.07728122, -0.2959513, 0.3869058, 0.2211645, -0.03782345, -0.007878153, 0.974471, -0.1577906, -0.6896228, 0.393154, 0.1099773, -0.1055149, 0.04668526, 0.9872143, 0.3106051, -0.7490314, 0.4417086, 0.1422785, 0.01249028, -0.01356418, 0.9896549;
0.3646734, 0.07679822, -0.2956002, 0.3865119, 0.2197616, -0.03602064, -0.008774797, 0.9748489, -0.1590542, -0.691949, 0.3922866, 0.1151892, -0.1041741, 0.04061241, 0.9870308, 0.3097425, -0.7496196, 0.4414656, 0.1423969, 0.01499379, -0.01650457, 0.9895585;
