0, -0.3145264, -0.05995407, -0.36344, 0.05535829, 0.6053737, -0.08819204, 0.789101, -0.1775236, -0.6328592, -0.4357944, 0.09733921, 0.6133219, -0.08499391, 0.7791902, -0.2148719, -0.6391571, -0.2520318, 0.0982237, 0.7420628, -0.1532449, 0.6451441;
0.0557482, -0.3152573, -0.05914271, -0.3625034, 0.05278027, 0.6014748, -0.08571192, 0.7925249, -0.1774393, -0.6328717, -0.4356044, 0.09735564, 0.6130429, -0.08494551, 0.779413, -0.2147534, -0.6391155, -0.2517749, 0.09786332, 0.741524, -0.1534035, 0.6457804;
0.0688812, -0.3159102, -0.05845375, -0.3616698, 0.05037772, 0.5970369, -0.08302803, 0.7963136, -0.1773323, -0.6328727, -0.4353707, 0.09733044, 0.6126328, -0.08492734, 0.7797405, -0.2146732, -0.6390938, -0.2516069, 0.09755403, 0.7411866, -0.1535031, 0.6461908;
0.0798929, -0.316748, -0.05746707, -0.3602743, 0.04706358, 0.5912845, -0.07995161, 0.8011088, -0.1771489, -0.6328675, -0.434991, 0.09727897, 0.6120424, -0.08491867, 0.7802114, -0.2145615, -0.6390492, -0.2513794, 0.09759765, 0.7408726, -0.1534956, 0.6465459;
0.1012918, -0.3174775, -0.05663702, -0.3590431, 0.04478446, 0.5859503, -0.0772931, 0.8054082, -0.1768668, -0.6330327, -0.4344206, 0.09725578, 0.6114078, -0.08507329, 0.7806948, -0.2144173, -0.6388008, -0.2508312, 0.09813595, 0.7403446, -0.1529427, 0.6471999;
0.1293099, -0.3180911, -0.05600967, -0.3581261, 0.04352734, 0.5819569, -0.07467272, 0.8086133, -0.1766251, -0.6333247, -0.4339017, 0.09750703, 0.6108295, -0.08519784, 0.7811025, -0.2143006, -0.6385198, -0.2503827, 0.09786338, 0.7397125, -0.1527704, 0.6480042;
0.1512462, -0.318736, -0.05560245, -0.3573349, 0.04320774, 0.5791764, -0.07264552, 0.8108085, -0.1762694, -0.6335285, -0.4332028, 0.09759846, 0.6098848, -0.08512066, 0.7818373, -0.2141294, -0.6382611, -0.2500154, 0.09698438, 0.7392996, -0.1525708, 0.6486542;
0.1747775, -0.3192046, -0.05540394, -0.3574818, 0.04197774, 0.580317, -0.07394472, 0.8099396, -0.1758748, -0.6336327, -0.4322407, 0.09738296, 0.6082732, -0.08462372, 0.7831725, -0.2139199, -0.6381452, -0.2497688, 0.0965897, 0.7388539, -0.1523452, 0.6492736;
0.200037, -0.3189303, -0.05598681, -0.3587491, 0.04282942, 0.5854654, -0.07648468, 0.8059441, -0.1755866, -0.6337432, -0.4315822, 0.0982196, 0.6070871, -0.08428053, 0.784025, -0.2136403, -0.6381046, -0.249666, 0.09765727, 0.7384909, -0.152017, 0.6496038;
0.2242093, -0.3190242, -0.05622001, -0.3619844, 0.04127517, 0.5981487, -0.08180275, 0.7961299, -0.1753863, -0.6335882, -0.4311419, 0.09895309, 0.6066481, -0.08322583, 0.784385, -0.213133, -0.6380146, -0.2499118, 0.09840897, 0.7382256, -0.1512457, 0.6499718;
0.2486479, -0.3178393, -0.05697506, -0.367655, 0.04097978, 0.6189466, -0.08925836, 0.7792681, -0.1752161, -0.6329284, -0.4307933, 0.09924988, 0.6055606, -0.08142497, 0.7853762, -0.2123557, -0.63787, -0.2509089, 0.09757534, 0.7393863, -0.1506311, 0.6489201;
0.2749863, -0.316105, -0.05749904, -0.3752126, 0.04057863, 0.6470332, -0.09511752, 0.7554165, -0.1751324, -0.6319476, -0.4309449, 0.09839421, 0.604963, -0.07989106, 0.7861016, -0.2107085, -0.6376446, -0.2534207, 0.09682635, 0.7421557, -0.1491532, 0.6462066;
0.298631, -0.3144313, -0.05890372, -0.3840512, 0.04130564, 0.6770797, -0.1012946, 0.7277337, -0.174998, -0.630773, -0.4317777, 0.09815989, 0.604931, -0.0768904, 0.7864547, -0.2084422, -0.6375398, -0.2575235, 0.09728254, 0.7456743, -0.1476979, 0.6424105;
0.3234075, -0.3130639, -0.06100851, -0.3939757, 0.03988595, 0.7091401, -0.1118151, 0.6950013, -0.1747371, -0.6291324, -0.4339146, 0.09821344, 0.6072513, -0.07053207, 0.7852549, -0.206734, -0.6375014, -0.2619956, 0.09828012, 0.7503522, -0.1464004, 0.6370867;
0.349285, -0.31219, -0.06309072, -0.4044683, 0.04039488, 0.7415246, -0.1198064, 0.6589051, -0.1744246, -0.6276054, -0.4370937, 0.09735335, 0.6126364, -0.06602605, 0.7815622, -0.2049966, -0.6373332, -0.2670088, 0.09833662, 0.7549616, -0.1454324, 0.6318325;
0.3734579, -0.3126724, -0.06551842, -0.4156567, 0.04143972, 0.772472, -0.1288995, 0.6204472, -0.174394, -0.6264853, -0.4408386, 0.09550525, 0.6187881, -0.06586532, 0.7769439, -0.2035609, -0.6371296, -0.2730047, 0.09944502, 0.762666, -0.1434786, 0.6227883;
0.3996146, -0.3137495, -0.06740714, -0.4263497, 0.0416881, 0.8015041, -0.1360781, 0.5808064, -0.1745436, -0.6256153, -0.4450127, 0.09479886, 0.6262479, -0.06590244, 0.7710276, -0.2023579, -0.6373761, -0.2794253, 0.09839868, 0.7712792, -0.14323, 0.6123163;
0.4228891, -0.3164184, -0.06879366, -0.4374103, 0.03996641, 0.8303722, -0.1424409, 0.5372108, -0.1752662, -0.6246421, -0.4501481, 0.09442226, 0.6353772, -0.06507264, 0.7636399, -0.201152, -0.6382594, -0.2862068, 0.09656198, 0.7793652, -0.1454971, 0.6017443;
0.4490652, -0.319913, -0.0704541, -0.4481485, 0.04075909, 0.8559674, -0.1469252, 0.4940359, -0.176759, -0.6236113, -0.4560292, 0.09268361, 0.6443694, -0.06551695, 0.7562442, -0.1999778, -0.6394482, -0.2930827, 0.09632401, 0.7874371, -0.1472551, 0.5907457;
